OID_,giga_school_id,latitude,longitude,hex8,percent_3g,percent_4g,percent_2g,Included,Predicted,StdError
56832,G_NGA_010087,6.14288,6.78287,88588b0733fffff,40.89,32.71,26.39,Yes,32.90930624,0.020504479
56833,G_NGA_010148,6.039214,7.052976,88588b205dfffff,38.62,33.67,27.71,Yes,33.70090783,0.039154283
56987,G_NGA_033836,6.123621667,7.61017,8858d6188bfffff,39.59,32.63,27.79,Yes,32.67341927,0.043896044
56988,G_NGA_033869,6.090406,7.601089,8858d60a4dfffff,39.65,32.33,28.02,Yes,32.40654396,0.046395668
56989,G_NGA_033980,6.058196,7.476085,8858d6563dfffff,39.28,32.75,27.97,Yes,32.7227221,0.031256144
56990,G_NGA_034458,6.456086667,7.49204,8858d68a4dfffff,39.42,33.04,27.54,Yes,33.02132816,0.029748981
56991,G_NGA_034518,6.43228,7.490486,8858d68a61fffff,39.49,33.06,27.46,Yes,33.1293645,0.02287122
56992,G_NGA_034635,6.380906,7.508516,8858d68861fffff,39.73,32.61,27.65,Yes,32.64956042,0.027720256
56993,G_NGA_034851,6.415815,7.142145,88588ba695fffff,39.98,34.53,25.49,Yes,34.48082648,0.04872401
56995,G_NGA_035667,6.271804,7.606164,8858d61047fffff,39.75,33.12,27.14,Yes,33.07810043,0.039550976
56996,G_NGA_036006,6.84395,7.373996,88588938a9fffff,40.49,34.21,25.31,Yes,34.19815946,0.027498092
56997,G_NGA_036248,6.945781667,7.254793333,885889058dfffff,40.3,34.82,24.87,Yes,34.81965629,0.037005387
56998,G_NGA_036355,6.198121667,7.220016667,8858d6ca69fffff,39.02,33.65,27.32,Yes,33.65805708,0.051641448
56999,G_NGA_036662,6.94116,7.539016,88588935e1fffff,40.3,34.14,25.56,Yes,34.19185832,0.033051072
57000,G_NGA_036666,6.900299,7.497534,88588922e7fffff,40.36,34.16,25.48,Yes,34.13193718,0.037968273
57001,G_NGA_036735,6.43167,7.438285,8858d6d6d3fffff,40.33,33.8,25.87,Yes,33.73941255,0.033742789
57002,G_NGA_037090,6.803369,7.152829,88588972cbfffff,40.2,34.93,24.87,Yes,34.93228915,0.058996527
57147,G_NGA_002851,6.00652844,7.36137603,8858d6503bfffff,39.29,32.79,27.92,Yes,32.80910129,0.039367598
57179,G_NGA_008900,6.696467,6.955826,8858894533fffff,39.99,35.47,24.53,Yes,35.49143945,0.047112148
57180,G_NGA_009143,6.153544,6.839447,88588b0419fffff,40.12,33.88,25.99,Yes,33.94608419,0.028881211
57181,G_NGA_009175,6.12239,6.93916,88588b3153fffff,38.37,34.54,27.09,Yes,34.4959612,0.035580525
57182,G_NGA_009329,6.059738,6.951742,88588b3a9dfffff,38.7,33.96,27.35,Yes,34.00924152,0.034940991
57186,G_NGA_009600,6.030019,6.906506,88588b380bfffff,38.33,33.7,27.97,Yes,33.75408386,0.032951102
57187,G_NGA_009629,6.034852,6.920609,88588b3853fffff,38.53,33.7,27.77,Yes,33.82129614,0.0328889
57188,G_NGA_010130,6.133991,6.776331,88588b054bfffff,39.7,33.16,27.14,Yes,33.13892997,0.02118373
57189,G_NGA_010407,6.250984,6.910761,88588ba8e9fffff,39.35,34.95,25.69,Yes,35.01491199,0.052783772
57302,G_NGA_033924,6.014043,7.440688,8858d65735fffff,39.26,32.74,27.99,Yes,32.72364408,0.043175532
57303,G_NGA_034025,6.077972,7.45449,8858d65669fffff,39.26,32.8,27.94,Yes,32.78217638,0.036695605
57304,G_NGA_034105,6.476433333,7.481256667,8858d698a9fffff,40.31,33.2,26.49,Yes,33.32543587,0.03010146
57305,G_NGA_034122,6.531413333,7.518986667,8858d68345fffff,40.07,33.78,26.15,Yes,33.80820734,0.051437893
57306,G_NGA_034246,6.481538333,7.483933333,8858d698e3fffff,40.34,33.4,26.27,Yes,33.37538605,0.028506223
57307,G_NGA_034423,6.435906,7.488738,8858d68a61fffff,39.28,33.33,27.39,Yes,33.16550744,0.023898425
57308,G_NGA_034457,6.435276667,7.522106667,8858d68a1dfffff,39.32,33.14,27.54,Yes,33.18336982,0.023743696
57309,G_NGA_034930,6.714988,7.430423,88588929ddfffff,40.55,34.1,25.35,Yes,34.06339566,0.043026217
57310,G_NGA_034943,6.735195,7.387065,8858892959fffff,40.54,34.22,25.23,Yes,34.23310959,0.040314395
57312,G_NGA_035375,6.95617,7.328428333,8858893165fffff,40.41,34.71,24.89,Yes,34.66730449,0.049748015
57313,G_NGA_035896,6.324861667,7.510913333,8858d68933fffff,39.32,33.08,27.6,Yes,33.07903788,0.033258546
57314,G_NGA_036148,6.774428,7.439662,8858892ae7fffff,40.52,34.09,25.39,Yes,34.08535574,0.032704384
57315,G_NGA_036152,6.881137,7.378778,8858893ab5fffff,40.55,34.32,25.13,Yes,34.30127744,0.036796926
57316,G_NGA_036404,6.247235,7.162065,8858d6d821fffff,39.06,33.82,27.12,Yes,33.76693085,0.040286933
57317,G_NGA_036458,6.252035,7.269148333,8858d6c149fffff,39.37,33.4,27.23,Yes,33.40468172,0.026627613
57318,G_NGA_036636,6.84433,7.473925,8858892027fffff,40.3,34.15,25.55,Yes,34.17730796,0.036019913
57319,G_NGA_037006,6.510678,7.097157,8858896b3dfffff,39.96,34.97,25.07,Yes,34.96968025,0.035774076
57447,G_NGA_064039,6.805925,6.778788,88588951bbfffff,39.47,35.69,24.84,Yes,35.68666551,0.055173671
57674,G_NGA_008259,6.003782,7.036684,88588b2025fffff,38.69,33.5,27.81,Yes,33.51462384,0.043829038
57675,G_NGA_008311,6.029587,7.053272,88588b200bfffff,38.64,33.58,27.78,Yes,33.60195043,0.038777793
57677,G_NGA_009037,6.254555,6.983797,88588baf37fffff,39.51,34.57,25.92,Yes,34.52812282,0.033305939
57678,G_NGA_009859,6.126714,6.79318,88588b0551fffff,40.26,33.29,26.44,Yes,33.32319152,0.023958632
57679,G_NGA_009885,6.104063,6.761318,88588b0567fffff,38.86,33.96,27.17,Yes,33.96740553,0.027332997
57680,G_NGA_009952,6.157648,6.787742,88588b0717fffff,40.54,33.3,26.16,Yes,33.42812018,0.024546508
57808,G_NGA_033972,6.128073,7.498553,8858d61949fffff,39.25,32.78,27.97,Yes,32.76821785,0.04114073
57809,G_NGA_034343,6.46369,7.5174,8858d698b3fffff,39.17,33.36,27.47,Yes,33.30675392,0.030226169
57810,G_NGA_034375,6.456814,7.496973,8858d68a49fffff,39.33,33.01,27.67,Yes,32.99169962,0.026846456
57811,G_NGA_034607,6.39458,7.505086,8858d68b13fffff,39.42,32.71,27.87,Yes,32.78072862,0.027065454
57812,G_NGA_035674,6.17315,7.631348333,8858d60341fffff,39.69,32.72,27.59,Yes,32.7004782,0.041869597
57813,G_NGA_035713,6.2893183,7.663795,8858d61295fffff,39.68,33.3,27.02,Yes,33.30729988,0.054958975
57814,G_NGA_035719,6.257658,7.715412,8858d61735fffff,39.55,33.27,27.18,Yes,33.29066608,0.048382921
57815,G_NGA_036249,6.712111667,7.560133333,8858892dcdfffff,40.15,34.11,25.73,Yes,34.12984806,0.04506609
57816,G_NGA_036829,6.317115,7.400458,8858d6d5bdfffff,39.78,33.39,26.83,Yes,33.39899037,0.034789184
57817,G_NGA_036949,6.432466667,7.405456667,8858d6d6c1fffff,40.58,33.69,25.73,Yes,33.72370873,0.026632383
57818,G_NGA_036965,6.629616667,7.409735,88588964ddfffff,40.43,34.27,25.3,Yes,34.2507794,0.038567741
58248,G_NGA_008351,6.037616,7.096231,88588b22b5fffff,38.83,33.37,27.8,Yes,33.39880069,0.031979793
58249,G_NGA_008783,6.199203,7.077457,88588b366bfffff,38.77,33.91,27.33,Yes,34.02062813,0.038654229
58250,G_NGA_009208,6.115027,6.952237,88588b311bfffff,38.39,34.4,27.21,Yes,34.43884815,0.044730882
58251,G_NGA_009287,6.078724,6.829883,88588b05abfffff,38.78,34.1,27.12,Yes,34.0191839,0.037193495
58254,G_NGA_009884,6.105796,6.762599,88588b0567fffff,38.84,33.96,27.2,Yes,33.94450698,0.025834484
58255,G_NGA_010012,6.141942,6.79965,88588b0461fffff,40.67,33.07,26.26,Yes,33.24107946,0.025537144
58257,G_NGA_010374,6.27093,6.923604,88588ba8cbfffff,39.35,35.03,25.62,Yes,35.02651257,0.043550696
58258,G_NGA_010395,6.215377,6.856402,88588ba93bfffff,39.35,35.05,25.6,Yes,35.0175717,0.05318311
58293,G_NGA_017122,6.927816,7.630875,8858892619fffff,40.26,34.49,25.26,Yes,34.46486794,0.054414867
58357,G_NGA_028112,6.568066667,7.726225,8858d68655fffff,40.05,34.26,25.69,Yes,34.25095511,0.064772713
58394,G_NGA_034001,6.108583333,7.460261667,8858d6ccbdfffff,39.18,32.8,28.01,Yes,32.81178929,0.042446754
58395,G_NGA_034078,6.483685,7.532383333,8858d68145fffff,39.85,33.56,26.59,Yes,33.5212508,0.026592634
58396,G_NGA_034087,6.463191667,7.58901,8858d681c5fffff,39.78,33.95,26.28,Yes,33.94417289,0.030626467
58397,G_NGA_034172,6.477615,7.585706667,8858d68027fffff,39.62,34.06,26.32,Yes,33.96498922,0.026340584
58398,G_NGA_034267,6.478593333,7.505036667,8858d698b9fffff,39.77,33.2,27.02,Yes,33.25554994,0.027533473
58399,G_NGA_034534,6.429731,7.488542,8858d68a65fffff,39.57,33.03,27.41,Yes,33.11545648,0.023750191
58400,G_NGA_034592,6.399436,7.490406,8858d68b11fffff,39.4,32.78,27.82,Yes,32.80859492,0.023063534
58401,G_NGA_034858,6.32383,7.16919,8858d6da57fffff,39.88,34.01,26.11,Yes,33.99589397,0.049980403
58402,G_NGA_034861,6.433171,7.181266,88588969b3fffff,40.18,34.37,25.45,Yes,34.40690902,0.035373671
58403,G_NGA_035144,6.981112,7.450808,885889308bfffff,40.43,34.42,25.15,Yes,34.42582385,0.0251502
58404,G_NGA_035156,6.983361,7.403899,8858893039fffff,40.31,34.6,25.1,Yes,34.62262323,0.037897088
58405,G_NGA_035251,6.968951,7.469262,8858893097fffff,40.27,34.3,25.43,Yes,34.31411999,0.033848771
58406,G_NGA_035407,6.970285,7.360314,8858893155fffff,40.4,34.64,24.95,Yes,34.63521603,0.033770777
58407,G_NGA_035415,6.889214,7.44488,8858892311fffff,40.39,34.13,25.48,Yes,34.19543154,0.031818299
58408,G_NGA_035421,6.961256667,7.39427,88588931c1fffff,40.44,34.65,24.9,Yes,34.63553651,0.035976643
58409,G_NGA_035581,6.677095,7.675413,8858d696c1fffff,40.11,34.15,25.75,Yes,34.16099373,0.038167313
58410,G_NGA_035825,6.15366,7.683132,8858d60045fffff,39.67,32.69,27.64,Yes,32.72806876,0.038323563
58411,G_NGA_035848,6.323183,7.510028,8858d6c6d9fffff,39.26,33.14,27.6,Yes,33.07221973,0.032868417
58412,G_NGA_036217,6.862961667,7.383891667,8858893889fffff,40.33,34.17,25.5,Yes,34.17486675,0.03121414
58413,G_NGA_036278,6.799963,7.40346,8858892a01fffff,40.47,34.17,25.36,Yes,34.1999876,0.048147343
58414,G_NGA_036431,6.246249,7.178082,8858d6d83dfffff,39.17,33.76,27.06,Yes,33.74052325,0.039791527
58415,G_NGA_036481,6.1247,7.28074,8858d6c8edfffff,39.01,33.17,27.81,Yes,33.15677687,0.036739783
58416,G_NGA_036657,6.869089,7.644257,885889241dfffff,40.19,34.47,25.34,Yes,34.45496586,0.035829803
58417,G_NGA_037052,6.768669,7.252092,885889744dfffff,40.43,34.74,24.83,Yes,34.7515833,0.046194086
58418,G_NGA_037089,6.738087,7.013272,88588944ebfffff,40.03,35.28,24.69,Yes,35.29964051,0.0321257
59019,G_NGA_008318,6.022285,7.0631,88588b201dfffff,38.52,33.61,27.88,Yes,33.52807356,0.040375112
59021,G_NGA_008485,6.41204,6.79786,88588bb859fffff,39.27,35.27,25.47,Yes,35.28670038,0.044654708
59022,G_NGA_008803,6.20894,7.04148,88588bad81fffff,38.76,34.42,26.82,Yes,34.34979954,0.041009217
59023,G_NGA_009210,6.106412674,6.896549601,88588b04b3fffff,38.51,34.43,27.05,Yes,34.37598242,0.036986834
59026,G_NGA_009971,6.130541,6.795727,88588b055bfffff,40.44,33.31,26.25,Yes,33.30392909,0.025210528
59027,G_NGA_010112,6.147017,6.785785,88588b073bfffff,40.8,33.07,26.13,Yes,33.02813352,0.02182786
59029,G_NGA_010367,6.232589,6.95207,88588ba8bbfffff,39.03,34.95,26.02,Yes,34.93698722,0.040979622
59293,G_NGA_008637,6.107635,7.027724,88588b30b1fffff,38.51,33.96,27.53,Yes,34.00908969,0.03814565
59294,G_NGA_008659,6.097493,7.060937,88588b3529fffff,38.47,33.94,27.59,Yes,33.90876967,0.041213471
59295,G_NGA_008991,6.17529,6.92285,88588b3351fffff,38.71,34.94,26.35,Yes,34.92608252,0.034543721
59296,G_NGA_009052,6.055266,6.866287,88588b3b53fffff,38.45,34,27.56,Yes,33.92680302,0.029853242
59297,G_NGA_009321,6.079184,6.968009,88588b31a9fffff,38.6,34.21,27.19,Yes,34.24333953,0.034608061
59299,G_NGA_009800,6.105267,6.761105,88588b0567fffff,38.85,34,27.15,Yes,33.96922021,0.026775387
59300,G_NGA_009980,6.15894,6.78899,88588b0711fffff,40.48,33.46,26.06,Yes,33.47067912,0.024940255
59301,G_NGA_010006,6.138235,6.792941,88588b0465fffff,40.65,33.08,26.27,Yes,33.13243772,0.022294765
59302,G_NGA_010204,6.104415,7.105025,88588b3513fffff,38.67,33.6,27.73,Yes,33.60917358,0.051889376
59304,G_NGA_010340,6.209567,6.913609,88588ba991fffff,39.01,35.03,25.97,Yes,35.04179015,0.037830821
59425,G_NGA_033759,6.031475,7.570188,8858d60b63fffff,39.61,32.27,28.12,Yes,32.27491724,0.034804088
59427,G_NGA_033927,6.100506667,7.517673333,8858d61907fffff,39.23,32.67,28.1,Yes,32.61111114,0.04470894
59428,G_NGA_034092,6.52402,7.519131667,8858d6836bfffff,40.04,33.74,26.23,Yes,33.74560303,0.041423777
59429,G_NGA_034328,6.441855,7.524271,8858d68a57fffff,39.39,33.21,27.4,Yes,33.25093882,0.027564194
59430,G_NGA_034351,6.44238,7.509535,8858d68a09fffff,38.97,33.34,27.69,Yes,33.287181,0.028209959
59431,G_NGA_034900,6.744151667,7.415538333,8858892805fffff,40.6,34.01,25.39,Yes,34.03956428,0.034480829
59432,G_NGA_034949,6.736674,7.392386,885889295bfffff,40.5,34.22,25.28,Yes,34.21010139,0.038411936
59433,G_NGA_035009,6.703168,7.334116,885889664bfffff,40.44,34.42,25.14,Yes,34.42324713,0.034960734
59434,G_NGA_035215,6.971286,7.485472,8858893545fffff,40.34,34.21,25.45,Yes,34.2364873,0.038027477
59435,G_NGA_035395,6.906103333,7.424771667,885889235dfffff,40.35,34.26,25.39,Yes,34.26811861,0.035317538
59436,G_NGA_035422,6.960778333,7.393663333,88588931cdfffff,40.45,34.65,24.9,Yes,34.63516933,0.036360549
59437,G_NGA_035683,6.243321667,7.567678333,8858d61143fffff,39.8,32.93,27.27,Yes,32.93761607,0.046525587
59438,G_NGA_035684,6.223848,7.676428,8858d610b1fffff,39.67,33.04,27.28,Yes,33.01682687,0.045465579
59439,G_NGA_036203,6.822078333,7.452883333,8858892139fffff,40.24,34.3,25.47,Yes,34.27375286,0.028031766
59440,G_NGA_036637,6.897189,7.600703,8858892625fffff,40.27,34.4,25.33,Yes,34.38704711,0.046576952
59441,G_NGA_036731,6.543471667,7.358851667,8858896e9bfffff,40.29,34.44,25.27,Yes,34.47713717,0.060150648
59546,G_NGA_064082,6.924573,6.798776,88588952d3fffff,39.53,35.65,24.82,Yes,35.65240453,0.060586098
60154,G_NGA_028173,6.271796,7.739155,8858d61445fffff,39.46,33.48,27.07,Yes,33.46943737,0.03710325
60190,G_NGA_034003,6.144280945,7.466667523,8858d6ccd9fffff,39.33,32.93,27.74,Yes,32.87408911,0.041896171
60191,G_NGA_034034,6.234165,7.417195,8858d6c547fffff,39.39,33.11,27.5,Yes,33.1129311,0.043330372
60192,G_NGA_034067,6.044844,7.488643,8858d65637fffff,39.32,32.66,28.02,Yes,32.66768027,0.040351762
60193,G_NGA_034353,6.445058,7.510975,8858d68a09fffff,38.91,33.52,27.57,Yes,33.2841615,0.027256928
60194,G_NGA_034435,6.443764,7.500351,8858d68a47fffff,39.16,33.09,27.75,Yes,33.18449111,0.023409879
60195,G_NGA_034454,6.429875,7.524466,8858d68a15fffff,39.37,33.13,27.49,Yes,33.11461555,0.023018332
60196,G_NGA_034703,6.425454,7.487866,8858d68b5bfffff,39.42,33.16,27.42,Yes,33.10358631,0.025043277
60197,G_NGA_035010,6.679838333,7.372291667,88588966cdfffff,40.47,34.3,25.23,Yes,34.30238293,0.039581973
60199,G_NGA_035372,6.893742,7.471276,885889204bfffff,40.37,34.21,25.42,Yes,34.19240264,0.032786852
60200,G_NGA_035376,6.885303333,7.393721667,8858893ab3fffff,40.56,34.22,25.22,Yes,34.24477281,0.032716618
60201,G_NGA_035432,6.921483333,7.434103333,885889226dfffff,40.38,34.36,25.26,Yes,34.35978596,0.037408925
60202,G_NGA_035504,6.682696,7.671554,8858d696cdfffff,40.07,34.14,25.79,Yes,34.15458962,0.040509294
60203,G_NGA_035578,6.683113333,7.671715,8858d696cdfffff,40.08,34.13,25.79,Yes,34.1558066,0.04083744
60204,G_NGA_035645,6.27352,7.594315,8858d61045fffff,39.89,32.99,27.12,Yes,33.04290114,0.04874061
60205,G_NGA_036262,6.761923333,7.435595,8858892853fffff,40.62,34.03,25.35,Yes,34.02348947,0.031969689
60206,G_NGA_036878,6.447414,7.420949,8858d69933fffff,40.56,33.92,25.52,Yes,33.93566282,0.035615683
60207,G_NGA_036896,6.425414,7.409503,8858d6d6c7fffff,40.65,33.55,25.81,Yes,33.6295456,0.028501295
60208,G_NGA_036924,6.258038333,7.380056667,8858d6c0d5fffff,39.65,33.06,27.29,Yes,33.0441169,0.047770252
60209,G_NGA_036944,6.463546,7.405082,8858d69907fffff,40.47,34.11,25.42,Yes,34.13066269,0.042946848
60345,G_NGA_064230,6.980953,7.168102,885889009dfffff,40.01,35.05,24.94,Yes,35.02356535,0.056764581
60912,G_NGA_008250,6.037949,7.094158,88588b22bdfffff,38.7,33.45,27.85,Yes,33.43146404,0.031492653
60913,G_NGA_008553,6.298803,6.763152,88588b168dfffff,39.47,34.66,25.87,Yes,34.7151691,0.046207741
60914,G_NGA_008602,6.067361,7.058952,88588b2217fffff,38.37,34.03,27.61,Yes,33.96400363,0.044965603
60915,G_NGA_008622,6.065328,7.056019,88588b2217fffff,38.36,34.05,27.6,Yes,33.97001685,0.043499845
60916,G_NGA_008626,6.102106,7.030563,88588b30b7fffff,38.48,33.97,27.55,Yes,33.97383135,0.03498861
60917,G_NGA_008706,6.266263,7.133421,8858d6db3bfffff,39.43,33.8,26.77,Yes,33.78101779,0.043621333
60918,G_NGA_008781,6.156244,7.094529,88588b3445fffff,38.92,33.63,27.45,Yes,33.74998175,0.045243078
60919,G_NGA_009239,6.118047,6.827635,88588b05cbfffff,39.08,33.91,27.01,Yes,33.91909673,0.033664109
60920,G_NGA_009556,6.173819,6.998302,88588b3285fffff,38.81,34.47,26.72,Yes,34.44916331,0.033829751
60921,G_NGA_010402,6.25593,6.9247,88588ba8c7fffff,39.21,34.96,25.83,Yes,35.01470317,0.032075899
60965,G_NGA_017059,6.868152,7.682285,88588924c3fffff,40.1,34.53,25.38,Yes,34.52228861,0.048600523
61058,G_NGA_033931,6.117505,7.497736667,8858d61945fffff,39.14,32.79,28.07,Yes,32.76269711,0.03384115
61059,G_NGA_034243,6.4844833,7.4991017,8858d69881fffff,39.97,33.36,26.68,Yes,33.35607587,0.024799286
61060,G_NGA_034358,6.4541,7.484706667,8858d6999bfffff,39.84,32.96,27.21,Yes,33.09470641,0.026589876
61061,G_NGA_034593,6.4287,7.4961,8858d68a67fffff,39.23,33.12,27.65,Yes,33.12278584,0.022688833
61062,G_NGA_034763,6.33546,7.32978,8858d6d529fffff,39.83,33.61,26.55,Yes,33.65501551,0.042806009
61063,G_NGA_035768,6.306265,7.657964,8858d612d5fffff,39.56,33.43,27.01,Yes,33.44291276,0.052688479
61064,G_NGA_035854,6.359483,7.506568,8858d68953fffff,39.8,32.84,27.35,Yes,32.8300987,0.043450083
61065,G_NGA_036043,6.759769,7.599654,8858892ea7fffff,40.12,34.11,25.77,Yes,34.11713795,0.043150227
61066,G_NGA_036065,6.808323,7.550479,8858892e09fffff,40.34,34.18,25.48,Yes,34.16281139,0.048171594
61067,G_NGA_036070,6.836388,7.414851,885889216dfffff,40.33,34.3,25.36,Yes,34.27446807,0.032865476
61068,G_NGA_036096,6.886902,7.275858,8858893b01fffff,40.37,34.81,24.82,Yes,34.76298859,0.069692624
61069,G_NGA_036293,6.899068,7.358285,8858893aa9fffff,40.58,34.39,25.03,Yes,34.39159563,0.037318221
61070,G_NGA_037066,6.583665,7.1353783,8858896a59fffff,40.2,34.88,24.92,Yes,34.90854768,0.052188945
61071,G_NGA_037103,6.499564,7.09245,8858896b23fffff,39.97,34.95,25.08,Yes,34.96049261,0.037763268
61166,G_NGA_008616,6.100827,6.996956,88588b3199fffff,38.6,34.17,27.23,Yes,34.14876676,0.041648994
61167,G_NGA_008623,6.121088,7.057869,88588b3545fffff,38.46,34.04,27.5,Yes,34.07280971,0.042558841
61168,G_NGA_008698,6.417829,7.052053,88588ba753fffff,39.71,34.79,25.5,Yes,34.80394339,0.045560548
61169,G_NGA_008795,6.205044,7.076145,88588b3645fffff,38.48,34.05,27.47,Yes,34.08453231,0.034650577
61170,G_NGA_008882,6.50376,6.964968,88588bb733fffff,39.74,35.37,24.89,Yes,35.36824225,0.03719519
61171,G_NGA_009005,6.157576,6.924921,88588b3315fffff,38.56,34.7,26.74,Yes,34.67068145,0.037092351
61172,G_NGA_009030,6.203687,6.965691,88588b3219fffff,38.79,34.9,26.31,Yes,34.9153973,0.032251108
61173,G_NGA_009279,6.067044,6.836592,88588b3b49fffff,38.74,34.01,27.25,Yes,33.95984671,0.033015229
61176,G_NGA_010173,6.081946,7.144725,88588b35bbfffff,38.89,33.41,27.69,Yes,33.43994337,0.049593029
61178,G_NGA_010385,6.229535,6.906689,88588ba9d1fffff,39.2,35.05,25.75,Yes,35.02088676,0.05680225
61215,G_NGA_017194,6.958219,7.656189,8858d4c90bfffff,40.35,34.44,25.22,Yes,34.46379468,0.051786537
61269,G_NGA_028099,6.342639,7.739075,8858d68cb5fffff,39.41,33.77,26.82,Yes,33.78723384,0.050317908
61277,G_NGA_029637,6.19598,7.73656,8858d602ddfffff,39.09,33.28,27.63,Yes,33.23376827,0.06067703
61298,G_NGA_033775,6.124956667,7.540821667,8858d61821fffff,39.52,32.5,27.98,Yes,32.50888757,0.037460992
61299,G_NGA_034466,6.455341667,7.535778333,8858d6812dfffff,39.25,33.51,27.24,Yes,33.38698515,0.026987185
61300,G_NGA_034787,6.30745,7.3037267,8858d6c207fffff,39.71,33.53,26.76,Yes,33.56546912,0.038161432
61301,G_NGA_035317,6.949346,7.344987,8858893129fffff,40.51,34.55,24.94,Yes,34.58770939,0.039444322
61304,G_NGA_035616,6.373051,7.592024,8858d688d7fffff,39.36,33.71,26.93,Yes,33.70409861,0.043071691
61305,G_NGA_036171,6.907738,7.264377,8858893b41fffff,40.41,34.77,24.82,Yes,34.76081934,0.064205795
61306,G_NGA_036307,6.783638333,7.43225,8858892ae1fffff,40.55,34.1,25.34,Yes,34.14741164,0.036455103
61307,G_NGA_036615,6.944499,7.53522,88588935e9fffff,40.36,34.17,25.47,Yes,34.17198418,0.034036756
61308,G_NGA_036638,6.869533,7.43825,8858892331fffff,40.33,34.29,25.38,Yes,34.28493335,0.03511008
61309,G_NGA_036827,6.326234,7.4036,8858d6d583fffff,39.87,33.48,26.65,Yes,33.49307722,0.034887228
61310,G_NGA_036939,6.400571,7.403766,8858d6d6adfffff,40.27,33.63,26.11,Yes,33.63907985,0.03268511
61311,G_NGA_037093,6.811261,7.2476,8858897647fffff,40.41,34.77,24.82,Yes,34.78206937,0.038249691
61418,G_NGA_008629,6.09986,6.98225,88588b3189fffff,38.57,34.24,27.18,Yes,34.24929055,0.035085294
61419,G_NGA_008658,6.096207,6.981677,88588b3189fffff,38.64,34.22,27.14,Yes,34.24419397,0.033473127
61420,G_NGA_008907,6.514243,6.955258,88588bb739fffff,39.82,35.4,24.78,Yes,35.41421409,0.032529215
61421,G_NGA_008911,6.527421,7.005403,88588bb45dfffff,39.88,35.3,24.81,Yes,35.31020442,0.036199567
61422,G_NGA_008952,6.47457,6.927968,88588bb0bbfffff,39.73,35.38,24.88,Yes,35.38359451,0.050222251
61423,G_NGA_009121,6.02709,6.82574,88588b0cdbfffff,38.67,33.89,27.44,Yes,33.81529677,0.037527918
61424,G_NGA_009246,6.112168,6.801644,88588b0511fffff,39.63,33.46,26.91,Yes,33.55364214,0.036196622
61426,G_NGA_009987,6.14588,6.81044,88588b040dfffff,40.44,33.46,26.1,Yes,33.50621374,0.025813113
61427,G_NGA_010058,6.14177,6.78409,88588b0733fffff,40.72,32.86,26.42,Yes,32.91342761,0.020211451
61428,G_NGA_010212,6.127026,7.156946,88588b348dfffff,38.78,33.69,27.52,Yes,33.62747389,0.06253281
61535,G_NGA_033797,6.026455,7.562453333,8858d60b67fffff,39.61,32.35,28.04,Yes,32.33509727,0.041054332
61536,G_NGA_034042,6.128945,7.461797,8858d6cc8bfffff,39.26,32.87,27.87,Yes,32.86224434,0.030646994
61537,G_NGA_034355,6.432513,7.478711,8858d699b3fffff,40.02,33.16,26.82,Yes,33.21011739,0.026236974
61538,G_NGA_034394,6.435803333,7.511811667,8858d68a01fffff,39.02,33.24,27.74,Yes,33.22741301,0.032163775
61539,G_NGA_034444,6.433676,7.534355,8858d68a11fffff,39.76,32.94,27.3,Yes,33.10524387,0.035169273
61540,G_NGA_034496,6.4281313,7.5306315,8858d68a15fffff,39.56,33.03,27.41,Yes,33.06373463,0.030459119
61541,G_NGA_034563,6.414283,7.5324,8858d68a33fffff,39.66,32.85,27.49,Yes,32.99996794,0.028096877
61542,G_NGA_034571,6.371698333,7.49267,8858d68959fffff,39.71,32.68,27.61,Yes,32.72018786,0.037080184
61543,G_NGA_034663,6.423135,7.494537,8858d68a2dfffff,39.18,33.16,27.66,Yes,33.08922585,0.020767356
61544,G_NGA_034831,6.374873,7.265842,8858d6d0e9fffff,40.24,33.87,25.9,Yes,33.91638396,0.041382229
61545,G_NGA_035790,6.205308333,7.664503333,8858d60245fffff,39.82,32.9,27.28,Yes,32.87359069,0.035181968
